Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
73, ,0.01,1.5885651294280526e-09,2.74103994723e+13,6.19540694528e-41,1.37051997362e+13,4378.47943004, , , , 
74, ,0.01,1.702769172225898e-09,3.14932058893e+13,6.19540694528e-41,1.57466029446e+13,5779.97899322, , , , 
75, ,0.01,1.825183494319039e-09,3.61841504056e+13,6.19540694528e-41,1.80920752028e+13,7630.0807454, , , , 
76, ,0.01,1.956398343517065e-09,4.15738157994e+13,6.19540694528e-41,2.07869078997e+13,10072.3746301, , , , 
77, ,0.01,2.0970464013232305e-09,4.77662772444e+13,6.19540694528e-41,2.38831386222e+13,13296.419509, , , , 
78, ,0.01,2.2478058335487307e-09,5.48811120151e+13,6.19540694528e-41,2.74405560076e+13,17552.4409545, , , , 
79, ,0.01,2.409403560239527e-09,6.30557085412e+13,6.19540694528e-41,3.15278542706e+13,23170.760165, , , , 
80, ,0.01,2.582618760682675e-09,7.24479193959e+13,6.19540694528e-41,3.6223959698e+13,30587.4328524, , , , 
81, ,0.01,2.768286630392061e-09,8.32391094514e+13,6.19540694528e-41,4.16195547257e+13,40378.0823616, , , , 
82, ,0.01,2.9673024081888724e-09,9.56376580589e+13,6.19540694528e-41,4.78188290295e+13,53302.5900349, , , , 
83, ,0.01,3.180625692794119e-09,1.09882982882e+14,6.19540694528e-41,5.49414914412e+13,70364.0638176, , , , 
84, ,0.01,3.409285069746807e-09,1.26250163086e+14,6.19540694528e-41,6.31250815431e+13,92886.6755171, , , , 
85, ,0.01,3.654383070957262e-09,1.45055251152e+14,6.19540694528e-41,7.25276255759e+13,122618.453559, , , , 
86, ,0.01,3.917101490809261e-09,1.66661375893e+14,6.19540694528e-41,8.33306879466e+13,161866.952808, , , , 
87, ,0.01,4.198707084443906e-09,1.91485754525e+14,6.19540694528e-41,9.57428772626e+13,213678.309582, , , , 
88, ,0.01,4.500557675700488e-09,2.20007749183e+14,6.19540694528e-41,1.10003874592e+14,282073.69032, , , , 
89, ,0.01,4.824108704165374e-09,2.52778123473e+14,6.19540694528e-41,1.26389061737e+14,372361.328528, , , , 
90, ,0.01,5.170920242896755e-09,2.9042967779e+14,6.19540694528e-41,1.45214838895e+14,491548.550704, , , , 
91, ,0.01,5.542664520663096e-09,3.33689468781e+14,6.19540694528e-41,1.6684473439e+14,648885.572211, , , , 
