Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
312, ,0.012328467394420659,5.336699231206302e-11,None,None,None,0.0202541449838, , , , 
313, ,0.012328467394420659,6.135907273413164e-11,None,None,None,0.0467854556544, , , , 
314, ,0.012328467394420659,7.05480231071863e-11,None,None,None,0.108067629528, , , , 
315, ,0.012328467394420659,8.111308307896889e-11,None,None,None,0.249610714626, , , , 
316, ,0.012328467394420659,9.32603346883218e-11,None,None,None,0.576513234584, , , , 
317, ,0.012328467394420659,1.0722672220103252e-10,None,None,None,1.33145440263, , , , 
318, ,0.012328467394420659,1.2328467394420634e-10,None,None,None,3.07471321394, , , , 
319, ,0.012328467394420659,1.4174741629268076e-10,None,None,None,7.09957535985, , , , 
320, ,0.012328467394420659,1.629750834620647e-10,None,None,None,16.3905311754, , , , 
321, ,0.012328467394420659,1.8738174228603868e-10,None,None,None,37.8324972285, , , , 
322, ,0.012328467394420659,2.154434690031887e-10,None,None,None,87.301168069, , , , 
323, ,0.012328467394420659,2.477076355991714e-10,None,None,None,201.38206249, , , , 
324, ,0.012328467394420659,2.8480358684358053e-10,None,None,None,464.320406411, , , , 
