Counter,mX[GeV],mA[GeV],Epsilon,Capture[s-1],Annihilation[s-1],GammaAnn[s-1],IceCubeSignal,SommerfeldFile,BranchingRatioFile,Resolution,Kappa0[GeV5]
1620, ,0.013200884,4.01E-11,1.07E+12,1.68E-45,5.36867E+11,19.03407526, , , , 
1621, ,0.013200884,4.30E-11,1.23E+12,1.68E-45,6.16842E+11,25.12698243, , , , 
1622, ,0.013200884,4.61E-11,1.42E+12,1.68E-45,7.08725E+11,33.17003195, , , , 
1623, ,0.013200884,4.94E-11,1.63E+12,1.68E-45,8.14293E+11,43.78743801, , , , 
1624, ,0.013200884,5.29E-11,1.87E+12,1.68E-45,9.35583E+11,57.80339416, , , , 
1625, ,0.013200884,5.67E-11,2.15E+12,1.68E-45,1.07E+12,76.30549006, , , , 
1626, ,0.013200884,6.08E-11,2.47E+12,1.68E-45,1.24E+12,100.7301548, , , , 
1627, ,0.013200884,6.52E-11,2.84E+12,1.68E-45,1.42E+12,132.9727426, , , , 
1628, ,0.013200884,6.99E-11,3.26E+12,1.68E-45,1.63E+12,175.5356058, , , , 
1629, ,0.013200884,7.49E-11,3.75E+12,1.68E-45,1.87E+12,231.7225841, , , , 
1630, ,0.013200884,8.03E-11,4.30E+12,1.68E-45,2.15E+12,305.8940849, , , , 
1631, ,0.013200884,8.60E-11,4.95E+12,1.68E-45,2.47E+12,403.8073488, , , , 
1632, ,0.013200884,9.22E-11,5.68E+12,1.68E-45,2.84E+12,533.0612983, , , , 
1633, ,0.013200884,9.88E-11,6.53E+12,1.68E-45,3.26E+12,703.687777, , , , 
1634, ,0.013200884,1.06E-10,7.50E+12,1.68E-45,3.75E+12,928.9301879, , , , 
1635, ,0.013200884,1.14E-10,8.62E+12,1.68E-45,4.31E+12,1226.269611, , , , 
1636, ,0.013200884,1.22E-10,9.90E+12,1.68E-45,4.95E+12,1618.783915, , , , 
1637, ,0.013200884,1.30E-10,1.14E+13,1.68E-45,5.69E+12,2136.936997, , , , 
1638, ,0.013200884,1.40E-10,1.31E+13,1.68E-45,6.54E+12,2820.945123, , , , 
1639, ,0.013200884,1.50E-10,1.50E+13,1.68E-45,7.51E+12,3723.895465, , , , 
1640, ,0.013200884,1.61E-10,1.73E+13,1.68E-45,8.63E+12,4915.869313, , , , 
1641, ,0.013200884,1.72E-10,1.98E+13,1.68E-45,9.91E+12,6489.37842, , , , 
1642, ,0.013200884,1.85E-10,2.28E+13,1.68E-45,1.14E+13,8566.54897, , , , 
1643, ,0.013200884,1.98E-10,2.62E+13,1.68E-45,1.31E+13,11308.59263, , , , 
1644, ,0.013200884,2.12E-10,3.01E+13,1.68E-45,1.50E+13,14928.32914, , , , 
1645, ,0.013200884,2.27E-10,3.45E+13,1.68E-45,1.73E+13,19706.69923, , , , 
1646, ,0.013200884,2.44E-10,3.97E+13,1.68E-45,1.98E+13,26014.5568, , , , 
1647, ,0.013200884,2.61E-10,4.56E+13,1.68E-45,2.28E+13,34341.47352, , , , 
1648, ,0.013200884,2.80E-10,5.24E+13,1.68E-45,2.62E+13,45333.71847, , , , 
1649, ,0.013200884,3.00E-10,6.02E+13,1.68E-45,3.01E+13,59844.42199, , , , 
1650, ,0.013200884,3.22E-10,6.92E+13,1.68E-45,3.46E+13,78999.78748, , , , 
1651, ,0.013200884,3.45E-10,7.95E+13,1.68E-45,3.97E+13,104286.4883, , , , 
1652, ,0.013200884,3.70E-10,9.13E+13,1.68E-45,4.57E+13,137667.053, , , , 
1653, ,0.013200884,3.96E-10,1.05E+14,1.68E-45,5.25E+13,181732.1807, , , , 
1654, ,0.013200884,4.25E-10,1.21E+14,1.68E-45,6.03E+13,239901.7909, , , , 
1655, ,0.013200884,4.55E-10,1.39E+14,1.68E-45,6.93E+13,316690.4257, , , , 
1656, ,0.013200884,4.88E-10,1.59E+14,1.68E-45,7.96E+13,418057.622, , , , 
1657, ,0.013200884,5.23E-10,1.83E+14,1.68E-45,9.14E+13,551870.3786, , , , 
1658, ,0.013200884,5.61E-10,2.10E+14,1.68E-45,1.05E+14,728513.6976, , , , 
1659, ,0.013200884,6.01E-10,2.41E+14,1.68E-45,1.21E+14,961696.4241, , , , 
1660, ,0.013200884,6.44E-10,2.77E+14,1.68E-45,1.39E+14,1269515.125, , , , 
1661, ,0.013200884,6.91E-10,3.19E+14,1.68E-45,1.59E+14,1675858.257, , , , 
1662, ,0.013200884,7.40E-10,3.66E+14,1.68E-45,1.83E+14,2212259.904, , , , 
1663, ,0.013200884,7.93E-10,4.21E+14,1.68E-45,2.10E+14,2920346.579, , , , 
1664, ,0.013200884,8.50E-10,4.83E+14,1.68E-45,2.42E+14,3855067.037, , , , 
1665, ,0.013200884,9.12E-10,5.55E+14,1.68E-45,2.78E+14,5088955.585, , , , 
1666, ,0.013200884,9.77E-10,6.38E+14,1.68E-45,3.19E+14,6717759.429, , , , 
1667, ,0.013200884,1.05E-09,7.33E+14,1.68E-45,3.66E+14,8867866.671, , , , 
1668, ,0.013200884,1.12E-09,8.42E+14,1.68E-45,4.21E+14,11706110.76, , , , 
1669, ,0.013200884,1.20E-09,9.68E+14,1.68E-45,4.84E+14,15452710.95, , , , 
1670, ,0.013200884,1.29E-09,1.11E+15,1.68E-45,5.56E+14,20398352.75, , , , 
1671, ,0.013200884,1.38E-09,1.28E+15,1.68E-45,6.39E+14,26926731.55, , , , 
1672, ,0.013200884,1.48E-09,1.47E+15,1.68E-45,7.34E+14,35544304.94, , , , 
1673, ,0.013200884,1.59E-09,1.69E+15,1.68E-45,8.43E+14,46919560.52, , , , 
1674, ,0.013200884,1.70E-09,1.94E+15,1.68E-45,9.69E+14,61934837.01, , , , 
1675, ,0.013200884,1.83E-09,2.23E+15,1.68E-45,1.11E+15,81754711.91, , , , 
1676, ,0.013200884,1.96E-09,2.56E+15,1.68E-45,1.28E+15,107916246, , , , 
1677, ,0.013200884,2.10E-09,2.94E+15,1.68E-45,1.47E+15,142448063.5, , , , 
1678, ,0.013200884,2.25E-09,3.38E+15,1.68E-45,1.69E+15,188027473.4, , , , 
1679, ,0.013200884,2.41E-09,3.88E+15,1.68E-45,1.94E+15,248187768, , , , 
1680, ,0.013200884,2.58E-09,4.46E+15,1.68E-45,2.23E+15,327591700, , , , 
1681, ,0.013200884,2.77E-09,5.12E+15,1.68E-45,2.56E+15,432392233.2, , , , 
1682, ,0.013200884,2.97E-09,5.88E+15,1.68E-45,2.94E+15,570708363.1, , , , 
1683, ,0.013200884,3.18E-09,6.76E+15,1.68E-45,3.38E+15,753252634.9, , , , 
1684, ,0.013200884,3.41E-09,7.77E+15,1.68E-45,3.88E+15,994158600.2, , , , 
1685, ,0.013200884,3.65E-09,8.92E+15,1.68E-45,4.46E+15,1312071736, , , , 
1686, ,0.013200884,3.92E-09,1.03E+16,1.68E-45,5.13E+15,1731587439, , , , 
1687, ,0.013200884,4.20E-09,1.18E+16,1.68E-45,5.89E+15,2285146089, , , , 
1688, ,0.013200884,4.50E-09,1.35E+16,1.68E-45,6.77E+15,3015529850, , , , 
1689, ,0.013200884,4.82E-09,1.55E+16,1.68E-45,7.77E+15,3979151293, , , , 
1690, ,0.013200884,5.17E-09,1.79E+16,1.68E-45,8.93E+15,5250383514, , , , 
1691, ,0.013200884,5.54E-09,2.05E+16,1.68E-45,1.03E+16,6927259383, , , , 
1692, ,0.013200884,5.94E-09,2.36E+16,1.68E-45,1.18E+16,9138969474, , , , 
1693, ,0.013200884,6.37E-09,2.71E+16,1.68E-45,1.35E+16,12055721267, , , , 
1694, ,0.013200884,6.83E-09,3.11E+16,1.68E-45,1.56E+16,15901695603, , , , 
1695, ,0.013200884,7.32E-09,3.58E+16,1.68E-45,1.79E+16,20972061687, , , , 
1696, ,0.013200884,7.84E-09,4.11E+16,1.68E-45,2.05E+16,27655304442, , , , 
1697, ,0.013200884,8.41E-09,4.72E+16,1.68E-45,2.36E+16,36462496028, , , , 
1698, ,0.013200884,9.01E-09,5.43E+16,1.68E-45,2.71E+16,48065630952, , , , 
1699, ,0.013200884,9.66E-09,6.23E+16,1.68E-45,3.12E+16,63347769956, , , , 
1700, ,0.013200884,1.04E-08,7.16E+16,1.68E-45,3.58E+16,83468537768, , , , 
1701, ,0.013200884,1.11E-08,8.23E+16,1.68E-45,4.11E+16,1.0995E+11, , , , 
1702, ,0.013200884,1.19E-08,9.45E+16,1.68E-45,4.73E+16,1.44786E+11, , , , 
1703, ,0.013200884,1.28E-08,1.09E+17,1.68E-45,5.43E+16,1.90589E+11, , , , 
1704, ,0.013200884,1.37E-08,1.25E+17,1.68E-45,6.24E+16,2.50776E+11, , , , 
1705, ,0.013200884,1.46E-08,1.43E+17,1.68E-45,7.17E+16,3.2981E+11, , , , 
1706, ,0.013200884,1.57E-08,1.65E+17,1.68E-45,8.24E+16,4.33511E+11, , , , 
1707, ,0.013200884,1.68E-08,1.89E+17,1.68E-45,9.46E+16,5.69454E+11, , , , 
1708, ,0.013200884,1.80E-08,2.17E+17,1.68E-45,1.09E+17,7.47475E+11, , , , 
1709, ,0.013200884,1.93E-08,2.50E+17,1.68E-45,1.25E+17,9.80321E+11, , , , 
1710, ,0.013200884,2.07E-08,2.87E+17,1.68E-45,1.44E+17,1.28E+12, , , , 
1711, ,0.013200884,2.22E-08,3.30E+17,1.68E-45,1.65E+17,1.68E+12, , , , 
1712, ,0.013200884,2.38E-08,3.79E+17,1.68E-45,1.90E+17,2.20E+12, , , , 
1713, ,0.013200884,2.55E-08,4.35E+17,1.68E-45,2.18E+17,2.87E+12, , , , 
1714, ,0.013200884,2.74E-08,5.00E+17,1.68E-45,2.50E+17,3.74E+12, , , , 
1715, ,0.013200884,2.93E-08,5.75E+17,1.68E-45,2.87E+17,4.86E+12, , , , 
1716, ,0.013200884,3.14E-08,6.60E+17,1.68E-45,3.30E+17,6.31E+12, , , , 
1717, ,0.013200884,3.37E-08,7.59E+17,1.68E-45,3.79E+17,8.16E+12, , , , 
1718, ,0.013200884,3.61E-08,8.72E+17,1.68E-45,4.36E+17,1.05E+13, , , , 
1719, ,0.013200884,3.87E-08,1.00E+18,1.68E-45,5.01E+17,1.35E+13, , , , 
1720, ,0.013200884,4.15E-08,1.15E+18,1.68E-45,5.75E+17,1.73E+13, , , , 
1721, ,0.013200884,4.45E-08,1.32E+18,1.68E-45,6.61E+17,2.21E+13, , , , 
1722, ,0.013200884,4.77E-08,1.52E+18,1.68E-45,7.60E+17,2.81E+13, , , , 
1723, ,0.013200884,5.11E-08,1.75E+18,1.68E-45,8.73E+17,3.54E+13, , , , 
1724, ,0.013200884,5.48E-08,2.01E+18,1.68E-45,1.00E+18,4.44E+13, , , , 
1725, ,0.013200884,5.87E-08,2.30E+18,1.68E-45,1.15E+18,5.51E+13, , , , 
1726, ,0.013200884,6.29E-08,2.65E+18,1.68E-45,1.32E+18,6.79E+13, , , , 
1727, ,0.013200884,6.75E-08,3.04E+18,1.68E-45,1.52E+18,8.28E+13, , , , 
1728, ,0.013200884,7.23E-08,3.50E+18,1.68E-45,1.75E+18,9.98E+13, , , , 
1729, ,0.013200884,7.75E-08,4.02E+18,1.68E-45,2.01E+18,1.19E+14, , , , 
1730, ,0.013200884,8.31E-08,4.61E+18,1.68E-45,2.31E+18,1.39E+14, , , , 
1731, ,0.013200884,8.91E-08,5.30E+18,1.68E-45,2.65E+18,1.60E+14, , , , 
1732, ,0.013200884,9.55E-08,6.09E+18,1.68E-45,3.05E+18,1.80E+14, , , , 
1733, ,0.013200884,1.02E-07,7.00E+18,1.68E-45,3.50E+18,1.98E+14, , , , 
1734, ,0.013200884,1.10E-07,8.04E+18,1.68E-45,4.02E+18,2.12E+14, , , , 
1735, ,0.013200884,1.18E-07,9.24E+18,1.68E-45,4.62E+18,2.19E+14, , , , 
1736, ,0.013200884,1.26E-07,1.06E+19,1.68E-45,5.31E+18,2.20E+14, , , , 
1737, ,0.013200884,1.35E-07,1.22E+19,1.68E-45,6.10E+18,2.11E+14, , , , 
1738, ,0.013200884,1.45E-07,1.40E+19,1.68E-45,7.01E+18,1.93E+14, , , , 
1739, ,0.013200884,1.55E-07,1.61E+19,1.68E-45,8.05E+18,1.68E+14, , , , 
1740, ,0.013200884,1.66E-07,1.85E+19,1.68E-45,9.25E+18,1.37E+14, , , , 
1741, ,0.013200884,1.78E-07,2.13E+19,1.68E-45,1.06E+19,1.04E+14, , , , 
1742, ,0.013200884,1.91E-07,2.44E+19,1.68E-45,1.22E+19,7.23E+13, , , , 
1743, ,0.013200884,2.05E-07,2.81E+19,1.68E-45,1.40E+19,4.59E+13, , , , 
1744, ,0.013200884,2.20E-07,3.22E+19,1.68E-45,1.61E+19,2.61E+13, , , , 
1745, ,0.013200884,2.35E-07,3.70E+19,1.68E-45,1.85E+19,1.31E+13, , , , 
1746, ,0.013200884,2.52E-07,4.25E+19,1.68E-45,2.13E+19,5.71E+12, , , , 
1747, ,0.013200884,2.70E-07,4.89E+19,1.68E-45,2.44E+19,2.10E+12, , , , 
1748, ,0.013200884,2.90E-07,5.62E+19,1.68E-45,2.81E+19,6.41488E+11, , , , 
1749, ,0.013200884,3.11E-07,6.45E+19,1.68E-45,3.23E+19,1.57221E+11, , , , 
1750, ,0.013200884,3.33E-07,7.41E+19,1.68E-45,3.71E+19,29985311339, , , , 
1751, ,0.013200884,3.57E-07,8.52E+19,1.68E-45,4.26E+19,4287029285, , , , 
1752, ,0.013200884,3.83E-07,9.79E+19,1.68E-45,4.89E+19,440163200.6, , , , 
1753, ,0.013200884,4.10E-07,1.12E+20,1.68E-45,5.62E+19,30893182.62, , , , 
1754, ,0.013200884,4.40E-07,1.29E+20,1.68E-45,6.46E+19,1400539.184, , , , 
1755, ,0.013200884,4.71E-07,1.48E+20,1.68E-45,7.42E+19,38427.15582, , , , 
1756, ,0.013200884,5.05E-07,1.71E+20,1.68E-45,8.53E+19,592.1161661, , , , 
1757, ,0.013200884,5.42E-07,1.96E+20,1.68E-45,9.80E+19,4.701950006, , , , 
1758, ,0.013200884,5.81E-07,2.25E+20,1.68E-45,1.13E+20,0.01743287, , , , 
1759, ,0.013200884,6.22E-07,2.59E+20,1.68E-45,1.29E+20,2.69E-05, , , , 
1760, ,0.013200884,6.67E-07,2.97E+20,1.68E-45,1.49E+20,1.52E-08, , , , 
1761, ,0.013200884,7.15E-07,3.42E+20,1.68E-45,1.71E+20,2.71E-12, , , , 
1762, ,0.013200884,7.66E-07,3.92E+20,1.68E-45,1.96E+20,1.28E-16, , , , 
1763, ,0.013200884,8.21E-07,4.51E+20,1.68E-45,2.25E+20,1.32E-21, , , , 
1764, ,0.013200884,8.80E-07,5.18E+20,1.68E-45,2.59E+20,2.35E-27, , , , 
1765, ,0.013200884,9.44E-07,5.95E+20,1.68E-45,2.98E+20,5.59E-34, , , , 
1766, ,0.013200884,1.01E-06,6.84E+20,1.68E-45,3.42E+20,1.32E-41, , , , 
1767, ,0.013200884,1.08E-06,7.86E+20,1.68E-45,3.93E+20,2.18E-50, , , , 
1768, ,0.013200884,1.16E-06,9.03E+20,1.68E-45,4.51E+20,1.70E-60, , , , 
1769, ,0.013200884,1.25E-06,1.04E+21,1.68E-45,5.19E+20,3.97E-72, , , , 
1770, ,0.013200884,1.34E-06,1.19E+21,1.68E-45,5.96E+20,1.65E-85, , , , 
1771, ,0.013200884,1.43E-06,1.37E+21,1.68E-45,6.85E+20,6.66E-101, , , , 
1772, ,0.013200884,1.53E-06,1.57E+21,1.68E-45,7.87E+20,1.32E-118, , , , 
1773, ,0.013200884,1.64E-06,1.81E+21,1.68E-45,9.04E+20,5.76E-139, , , , 
1774, ,0.013200884,1.76E-06,2.08E+21,1.68E-45,1.04E+21,2.24E-162, , , , 
1775, ,0.013200884,1.89E-06,2.39E+21,1.68E-45,1.19E+21,2.73E-189, , , , 
1776, ,0.013200884,2.03E-06,2.74E+21,1.68E-45,1.37E+21,3.13E-220, , , , 
1777, ,0.013200884,2.17E-06,3.15E+21,1.68E-45,1.57E+21,8.48E-256, , , , 
1778, ,0.013200884,2.33E-06,3.62E+21,1.68E-45,1.81E+21,1.11E-296, , , , 
1779, ,0.013200884,2.49E-06,4.16E+21,1.68E-45,2.08E+21,0, , , , 
1780, ,0.013200884,2.67E-06,4.78E+21,1.68E-45,2.39E+21,0, , , , 
1781, ,0.013200884,2.87E-06,5.49E+21,1.68E-45,2.74E+21,0, , , , 
1782, ,0.013200884,3.07E-06,6.31E+21,1.68E-45,3.15E+21,0, , , , 
1783, ,0.013200884,3.29E-06,7.25E+21,1.68E-45,3.62E+21,0, , , , 
1784, ,0.013200884,3.53E-06,8.32E+21,1.68E-45,4.16E+21,0, , , , 
1785, ,0.013200884,3.78E-06,9.56E+21,1.68E-45,4.78E+21,0, , , , 
1786, ,0.013200884,4.06E-06,1.10E+22,1.68E-45,5.49E+21,0, , , , 
1787, ,0.013200884,4.35E-06,1.26E+22,1.68E-45,6.31E+21,0, , , , 
1788, ,0.013200884,4.66E-06,1.45E+22,1.68E-45,7.25E+21,0, , , , 
1789, ,0.013200884,4.99E-06,1.67E+22,1.68E-45,8.33E+21,0, , , , 
1790, ,0.013200884,5.35E-06,1.91E+22,1.68E-45,9.57E+21,0, , , , 
1791, ,0.013200884,5.74E-06,2.20E+22,1.68E-45,1.10E+22,0, , , , 
1792, ,0.013200884,6.15E-06,2.53E+22,1.68E-45,1.26E+22,0, , , , 
1793, ,0.013200884,6.59E-06,2.90E+22,1.68E-45,1.45E+22,0, , , , 
1794, ,0.013200884,7.07E-06,3.34E+22,1.68E-45,1.67E+22,0, , , , 
1795, ,0.013200884,7.58E-06,3.83E+22,1.68E-45,1.92E+22,0, , , , 
1796, ,0.013200884,8.12E-06,4.41E+22,1.68E-45,2.20E+22,0, , , , 
1797, ,0.013200884,8.70E-06,5.06E+22,1.68E-45,2.53E+22,0, , , , 
1798, ,0.013200884,9.33E-06,5.82E+22,1.68E-45,2.91E+22,0, , , , 
1799, ,0.013200884,1.00E-05,6.68E+22,1.68E-45,3.34E+22,0, , , , 
1800, ,0.013667164,1.00E-11,58153378701,5.71E-47,1859727462,0.004397829, , , , 
1801, ,0.013667164,1.07E-11,66815382622,5.71E-47,2439293457,0.006627323, , , , 
1802, ,0.013667164,1.15E-11,76767600692,5.71E-47,3196531447,0.009978577, , , , 
1803, ,0.013667164,1.23E-11,88202211597,5.71E-47,4184458953,0.015008048, , , , 
1804, ,0.013667164,1.32E-11,1.0134E+11,5.71E-47,5471211849,0.02254626, , , , 
1805, ,0.013667164,1.41E-11,1.16435E+11,5.71E-47,7144022434,0.033824778, , , , 
1806, ,0.013667164,1.52E-11,1.33778E+11,5.71E-47,9314090053,0.050668114, , , , 
1807, ,0.013667164,1.63E-11,1.53704E+11,5.71E-47,12122474641,0.07576851, , , , 
1808, ,0.013667164,1.74E-11,1.76599E+11,5.71E-47,15747130295,0.11308345, , , , 
1809, ,0.013667164,1.87E-11,2.02903E+11,5.71E-47,20411164287,0.168409693, , , , 
1810, ,0.013667164,2.00E-11,2.33126E+11,5.71E-47,26392350577,0.250194883, , , , 
1811, ,0.013667164,2.15E-11,2.6785E+11,5.71E-47,34033839949,0.37068945, , , , 
1812, ,0.013667164,2.30E-11,3.07746E+11,5.71E-47,43755887748,0.547566691, , , , 
1813, ,0.013667164,2.47E-11,3.53586E+11,5.71E-47,56068265774,0.80616372, , , , 
1814, ,0.013667164,2.64E-11,4.06253E+11,5.71E-47,71582846342,1.182540631, , , , 
1815, ,0.013667164,2.83E-11,4.66764E+11,5.71E-47,91025664601,1.727714142, , , , 
1816, ,0.013667164,3.04E-11,5.36289E+11,5.71E-47,1.15248E+11,2.513292328, , , , 
1817, ,0.013667164,3.26E-11,6.1617E+11,5.71E-47,1.45233E+11,3.638953572, , , , 
1818, ,0.013667164,3.49E-11,7.07949E+11,5.71E-47,1.82104E+11,5.242447771, , , , 
1819, ,0.013667164,3.74E-11,8.13399E+11,5.71E-47,2.27125E+11,7.512400688, , , , 
1820, ,0.013667164,4.01E-11,9.34556E+11,5.71E-47,2.81696E+11,10.70521198, , , , 
1821, ,0.013667164,4.30E-11,1.07E+12,5.71E-47,3.47352E+11,15.16651157, , , , 
1822, ,0.013667164,4.61E-11,1.23E+12,5.71E-47,4.25755E+11,21.35891152, , , , 
1823, ,0.013667164,4.94E-11,1.42E+12,5.71E-47,5.18692E+11,29.89720372, , , , 
1824, ,0.013667164,5.29E-11,1.63E+12,5.71E-47,6.28074E+11,41.59410208, , , , 
1825, ,0.013667164,5.67E-11,1.87E+12,5.71E-47,7.55946E+11,57.51938529, , , , 
1826, ,0.013667164,6.08E-11,2.15E+12,5.71E-47,9.0452E+11,79.07565605, , , , 
1827, ,0.013667164,6.52E-11,2.47E+12,5.71E-47,1.08E+12,108.0993664, , , , 
1828, ,0.013667164,6.99E-11,2.84E+12,5.71E-47,1.27E+12,146.9928488, , , , 
1829, ,0.013667164,7.49E-11,3.26E+12,5.71E-47,1.50E+12,198.8988884, , , , 
1830, ,0.013667164,8.03E-11,3.75E+12,5.71E-47,1.76E+12,267.9340222, , , , 
1831, ,0.013667164,8.60E-11,4.30E+12,5.71E-47,2.05E+12,359.4989031, , , , 
1832, ,0.013667164,9.22E-11,4.95E+12,5.71E-47,2.39E+12,480.6886629, , , , 
1833, ,0.013667164,9.88E-11,5.68E+12,5.71E-47,2.77E+12,640.8422639, , , , 
1834, ,0.013667164,1.06E-10,6.53E+12,5.71E-47,3.21E+12,852.2676304, , , , 
1835, ,0.013667164,1.14E-10,7.50E+12,5.71E-47,3.71E+12,1131.204468, , , , 
1836, ,0.013667164,1.22E-10,8.62E+12,5.71E-47,4.28E+12,1499.095554, , , , 
1837, ,0.013667164,1.30E-10,9.90E+12,5.71E-47,4.93E+12,1984.266375, , , , 
1838, ,0.013667164,1.40E-10,1.14E+13,5.71E-47,5.67E+12,2624.141348, , , , 
1839, ,0.013667164,1.50E-10,1.31E+13,5.71E-47,6.52E+12,3468.163039, , , , 
1840, ,0.013667164,1.61E-10,1.50E+13,5.71E-47,7.50E+12,4581.645464, , , , 
1841, ,0.013667164,1.72E-10,1.73E+13,5.71E-47,8.62E+12,6050.854492, , , , 
1842, ,0.013667164,1.85E-10,1.98E+13,5.71E-47,9.91E+12,7989.705767, , , , 
1843, ,0.013667164,1.98E-10,2.28E+13,5.71E-47,1.14E+13,10548.608, , , , 
1844, ,0.013667164,2.12E-10,2.62E+13,5.71E-47,1.31E+13,13926.12667, , , , 
1845, ,0.013667164,2.27E-10,3.01E+13,5.71E-47,1.50E+13,18384.39397, , , , 
1846, ,0.013667164,2.44E-10,3.45E+13,5.71E-47,1.73E+13,24269.4301, , , , 
1847, ,0.013667164,2.61E-10,3.97E+13,5.71E-47,1.98E+13,32038.00826, , , , 
1848, ,0.013667164,2.80E-10,4.56E+13,5.71E-47,2.28E+13,42293.0865, , , , 
1849, ,0.013667164,3.00E-10,5.24E+13,5.71E-47,2.62E+13,55830.59158, , , , 
1850, ,0.013667164,3.22E-10,6.02E+13,5.71E-47,3.01E+13,73701.2146, , , , 
1851, ,0.013667164,3.45E-10,6.92E+13,5.71E-47,3.46E+13,97291.91221, , , , 
1852, ,0.013667164,3.70E-10,7.95E+13,5.71E-47,3.97E+13,128433.6064, , , , 
1853, ,0.013667164,3.96E-10,9.13E+13,5.71E-47,4.57E+13,169543.221, , , , 
1854, ,0.013667164,4.25E-10,1.05E+14,5.71E-47,5.25E+13,223811.281, , , , 
1855, ,0.013667164,4.55E-10,1.21E+14,5.71E-47,6.03E+13,295449.5346, , , , 
1856, ,0.013667164,4.88E-10,1.39E+14,5.71E-47,6.93E+13,390017.768, , , , 
1857, ,0.013667164,5.23E-10,1.59E+14,5.71E-47,7.96E+13,514855.2914, , , , 
1858, ,0.013667164,5.61E-10,1.83E+14,5.71E-47,9.14E+13,679650.5158, , , , 
1859, ,0.013667164,6.01E-10,2.10E+14,5.71E-47,1.05E+14,897192.7074, , , , 
1860, ,0.013667164,6.44E-10,2.41E+14,5.71E-47,1.21E+14,1184364.501, , , , 
1861, ,0.013667164,6.91E-10,2.77E+14,5.71E-47,1.39E+14,1563451.916, , , , 
1862, ,0.013667164,7.40E-10,3.19E+14,5.71E-47,1.59E+14,2063873.582, , , , 
1863, ,0.013667164,7.93E-10,3.66E+14,5.71E-47,1.83E+14,2724463.552, , , , 
1864, ,0.013667164,8.50E-10,4.21E+14,5.71E-47,2.10E+14,3596484.115, , , , 
1865, ,0.013667164,9.12E-10,4.83E+14,5.71E-47,2.42E+14,4747603.245, , , , 
1866, ,0.013667164,9.77E-10,5.55E+14,5.71E-47,2.78E+14,6267144.129, , , , 
1867, ,0.013667164,1.05E-09,6.38E+14,5.71E-47,3.19E+14,8273014.735, , , , 
1868, ,0.013667164,1.12E-09,7.33E+14,5.71E-47,3.66E+14,10920853.57, , , , 
1869, ,0.013667164,1.20E-09,8.42E+14,5.71E-47,4.21E+14,14416102.02, , , , 
1870, ,0.013667164,1.29E-09,9.68E+14,5.71E-47,4.84E+14,19029937.35, , , , 
1871, ,0.013667164,1.38E-09,1.11E+15,5.71E-47,5.56E+14,25120302.29, , , , 
1872, ,0.013667164,1.48E-09,1.28E+15,5.71E-47,6.39E+14,33159658.64, , , , 
1873, ,0.013667164,1.59E-09,1.47E+15,5.71E-47,7.34E+14,43771616.6, , , , 
1874, ,0.013667164,1.70E-09,1.69E+15,5.71E-47,8.43E+14,57779272.83, , , , 
1875, ,0.013667164,1.83E-09,1.94E+15,5.71E-47,9.69E+14,76268999.91, , , , 
1876, ,0.013667164,1.96E-09,2.23E+15,5.71E-47,1.11E+15,100674621.5, , , , 
1877, ,0.013667164,2.10E-09,2.56E+15,5.71E-47,1.28E+15,132888479.5, , , , 
1878, ,0.013667164,2.25E-09,2.94E+15,5.71E-47,1.47E+15,175407978.4, , , , 
1879, ,0.013667164,2.41E-09,3.38E+15,5.71E-47,1.69E+15,231528920.3, , , , 
1880, ,0.013667164,2.58E-09,3.88E+15,5.71E-47,1.94E+15,305600550.6, , , , 
1881, ,0.013667164,2.77E-09,4.46E+15,5.71E-47,2.23E+15,403361976.1, , , , 
1882, ,0.013667164,2.97E-09,5.12E+15,5.71E-47,2.56E+15,532385864.3, , , , 
1883, ,0.013667164,3.18E-09,5.88E+15,5.71E-47,2.94E+15,702663560.8, , , , 
1884, ,0.013667164,3.41E-09,6.76E+15,5.71E-47,3.38E+15,927376572.1, , , , 
1885, ,0.013667164,3.65E-09,7.77E+15,5.71E-47,3.88E+15,1223913592, , , , 
1886, ,0.013667164,3.92E-09,8.92E+15,5.71E-47,4.46E+15,1615210960, , , , 
1887, ,0.013667164,4.20E-09,1.03E+16,5.71E-47,5.13E+15,2131518961, , , , 
1888, ,0.013667164,4.50E-09,1.18E+16,5.71E-47,5.89E+15,2812728655, , , , 
1889, ,0.013667164,4.82E-09,1.35E+16,5.71E-47,6.77E+15,3711436127, , , , 
1890, ,0.013667164,5.17E-09,1.55E+16,5.71E-47,7.77E+15,4896976420, , , , 
1891, ,0.013667164,5.54E-09,1.79E+16,5.71E-47,8.93E+15,6460731807, , , , 
1892, ,0.013667164,5.94E-09,2.05E+16,5.71E-47,1.03E+16,8523113627, , , , 
1893, ,0.013667164,6.37E-09,2.36E+16,5.71E-47,1.18E+16,11242740235, , , , 
1894, ,0.013667164,6.83E-09,2.71E+16,5.71E-47,1.35E+16,14828494210, , , , 
1895, ,0.013667164,7.32E-09,3.11E+16,5.71E-47,1.56E+16,19555350454, , , , 
1896, ,0.013667164,7.84E-09,3.58E+16,5.71E-47,1.79E+16,25785136870, , , , 
1897, ,0.013667164,8.41E-09,4.11E+16,5.71E-47,2.05E+16,33993738222, , , , 
1898, ,0.013667164,9.01E-09,4.72E+16,5.71E-47,2.36E+16,44806702368, , , , 
